date,year,week,year_week,month,year_month,day,weekday,weekday_name,hour,n_calls_in_week,share_calls,est_n_calls,best_n_servers
2021-08-08,2021,31,2021 W31,8,2021 M 8,8,6,Sun,7,15081.070712419678,4.886884904086739e-06,0.07369945680198836,0
2021-08-15,2021,32,2021 W32,8,2021 M 8,15,6,Sun,7,14997.014765935355,4.886884904086739e-06,0.07328868506601541,0
2021-08-22,2021,33,2021 W33,8,2021 M 8,22,6,Sun,7,14860.023602433455,4.886884904086739e-06,0.07261922501710469,0
2021-08-29,2021,34,2021 W34,8,2021 M 8,29,6,Sun,7,14669.939216541028,4.886884904086739e-06,0.0716903045011844,0
2021-09-05,2021,35,2021 W35,9,2021 M 9,5,6,Sun,7,14427.117812368251,4.886884904086739e-06,0.0705036642467433,0
2021-09-12,2021,36,2021 W36,9,2021 M 9,12,6,Sun,7,14132.463335682305,4.886884904086739e-06,0.06906372173270517,0
2021-09-19,2021,37,2021 W37,9,2021 M 9,19,6,Sun,7,13787.461006081203,4.886884904086739e-06,0.06737773505630279,0
2021-09-26,2021,38,2021 W38,9,2021 M 9,26,6,Sun,7,13394.2108491677,4.886884904086739e-06,0.06545596680095246,0
2021-10-03,2021,39,2021 W39,10,2021 M10,3,6,Sun,7,12955.461228723118,4.886884904086739e-06,0.06331184790412804,0
2021-10-10,2021,40,2021 W40,10,2021 M10,10,6,Sun,7,12474.64237888123,4.886884904086739e-06,0.06096214152523537,0
2021-10-17,2021,41,2021 W41,10,2021 M10,17,6,Sun,7,11955.899936302148,4.886884904086739e-06,0.05842710691348657,0
2021-10-24,2021,42,2021 W42,10,2021 M10,24,6,Sun,7,11404.128472346118,4.886884904086739e-06,0.055730663275774,0
2021-10-31,2021,43,2021 W43,10,2021 M10,31,6,Sun,7,10825.005025247476,4.886884904086739e-06,0.052900553644544976,0
2021-11-07,2021,44,2021 W44,11,2021 M11,7,6,Sun,7,10225.022632288443,4.886884904086739e-06,0.04996850874567564,0
2021-11-14,2021,45,2021 W45,11,2021 M11,14,6,Sun,7,9611.52386197302,4.886884904086739e-06,0.04697041086634542,0
2021-11-21,2021,46,2021 W46,11,2021 M11,21,6,Sun,7,8992.734346200836,4.886884904086739e-06,0.04394645772291119,0
2021-11-28,2021,47,2021 W47,11,2021 M11,28,6,Sun,7,8377.796312441054,4.886884904086739e-06,0.04094132632878174,0
2021-12-05,2021,48,2021 W48,12,2021 M12,5,6,Sun,7,7776.802115906185,4.886884904086739e-06,0.038004336862291745,0
2021-12-12,2021,49,2021 W49,12,2021 M12,12,6,Sun,7,7200.827771725955,4.886884904086739e-06,0.03518961653457612,0
2021-12-19,2021,50,2021 W50,12,2021 M12,19,6,Sun,7,6661.966487121259,4.886884904086739e-06,0.03255626345744464,0
2021-12-26,2021,51,2021 W51,12,2021 M12,26,6,Sun,7,6173.36219357787,4.886884904086739e-06,0.03016851051125549,0
2021-04-04,2021,13,2021 W13,4,2021 M 4,4,6,Sun,8,9916.789254223993,5.701365721434529e-05,0.5653924232072296,0
2021-04-11,2021,14,2021 W14,4,2021 M 4,11,6,Sun,8,10373.039545103224,5.701365721434529e-05,0.5914049208953633,0
2021-04-18,2021,15,2021 W15,4,2021 M 4,18,6,Sun,8,10828.901859085996,5.701365721434529e-05,0.6173952986017154,0
2021-04-25,2021,16,2021 W16,4,2021 M 4,25,6,Sun,8,11280.696421834047,5.701365721434529e-05,0.6431537589335378,0
2021-05-02,2021,17,2021 W17,5,2021 M 5,2,6,Sun,8,11724.654089362664,5.701365721434529e-05,0.6684654092076946,0
2021-05-09,2021,18,2021 W18,5,2021 M 5,9,6,Sun,8,12156.94988021456,5.701365721434529e-05,0.6931121732425289,0
2021-05-16,2021,19,2021 W19,5,2021 M 5,16,6,Sun,8,12573.736507633728,5.701365721434529e-05,0.7168747031497285,0
2021-05-23,2021,20,2021 W20,5,2021 M 5,23,6,Sun,8,12971.17791173931,5.701365721434529e-05,0.7395342911261922,0
2021-05-30,2021,21,2021 W21,5,2021 M 5,30,6,Sun,8,13345.482791699462,5.701365721434529e-05,0.7608747812458969,0
2021-06-06,2021,22,2021 W22,6,2021 M 6,6,6,Sun,8,13692.938137905221,5.701365721434529e-05,0.7806844812517637,0
2021-06-13,2021,23,2021 W23,6,2021 M 6,13,6,Sun,8,14009.942764144365,5.701365721434529e-05,0.798758074347524,0
2021-06-20,2021,24,2021 W24,6,2021 M 6,20,6,Sun,8,14293.040839775287,5.701365721434529e-05,0.8148985309895861,0
2021-06-27,2021,25,2021 W25,6,2021 M 6,27,6,Sun,8,14538.955421900844,5.701365721434529e-05,0.8289190206789016,0
2021-07-04,2021,26,2021 W26,7,2021 M 7,4,6,Sun,8,14744.621987542245,5.701365721434529e-05,0.840644823752832,0
2021-07-11,2021,27,2021 W27,7,2021 M 7,11,6,Sun,8,14907.221965812892,5.701365721434529e-05,0.8499152431770147,0
2021-07-18,2021,28,2021 W28,7,2021 M 7,18,6,Sun,8,15024.21627009226,5.701365721434529e-05,0.8565855163372295,0
2021-07-25,2021,29,2021 W29,7,2021 M 7,25,6,Sun,8,15093.378830199763,5.701365721434529e-05,0.8605287268312651,0
2021-08-01,2021,30,2021 W30,8,2021 M 8,1,6,Sun,8,15112.830124568613,5.701365721434529e-05,0.8616377162607861,0
2021-08-08,2021,31,2021 W31,8,2021 M 8,8,6,Sun,8,15081.070712419678,5.701365721434529e-05,0.8598269960231976,0
2021-08-15,2021,32,2021 W32,8,2021 M 8,15,6,Sun,8,14997.014765935355,5.701365721434529e-05,0.8550346591035131,0
2021-08-22,2021,33,2021 W33,8,2021 M 8,22,6,Sun,8,14860.023602433455,5.701365721434529e-05,0.8472242918662214,0
2021-08-29,2021,34,2021 W34,8,2021 M 8,29,6,Sun,8,14669.939216541028,5.701365721434529e-05,0.8363868858471513,0
2021-09-05,2021,35,2021 W35,9,2021 M 9,5,6,Sun,8,14427.117812368251,5.701365721434529e-05,0.8225427495453386,0
2021-09-12,2021,36,2021 W36,9,2021 M 9,12,6,Sun,8,14132.463335682305,5.701365721434529e-05,0.8057434202148938,0
2021-09-19,2021,37,2021 W37,9,2021 M 9,19,6,Sun,8,13787.461006081203,5.701365721434529e-05,0.7860735756568659,0
2021-09-26,2021,38,2021 W38,9,2021 M 9,26,6,Sun,8,13394.2108491677,5.701365721434529e-05,0.763652946011112,0
2021-10-03,2021,39,2021 W39,10,2021 M10,3,6,Sun,8,12955.461228723118,5.701365721434529e-05,0.7386382255481604,0
2021-10-10,2021,40,2021 W40,10,2021 M10,10,6,Sun,8,12474.64237888123,5.701365721434529e-05,0.7112249844610793,0
2021-10-17,2021,41,2021 W41,10,2021 M10,17,6,Sun,8,11955.899936302148,5.701365721434529e-05,0.6816495806573434,0
2021-10-24,2021,42,2021 W42,10,2021 M10,24,6,Sun,8,11404.128472346118,5.701365721434529e-05,0.6501910715506968,0
2021-10-31,2021,43,2021 W43,10,2021 M10,31,6,Sun,8,10825.005025247476,5.701365721434529e-05,0.6171731258530248,0
2021-11-07,2021,44,2021 W44,11,2021 M11,7,6,Sun,8,10225.022632288443,5.701365721434529e-05,0.5829659353662158,0
2021-11-14,2021,45,2021 W45,11,2021 M11,14,6,Sun,8,9611.52386197302,5.701365721434529e-05,0.54798812677403,0
2021-11-21,2021,46,2021 W46,11,2021 M11,21,6,Sun,8,8992.734346200836,5.701365721434529e-05,0.512708673433964,0
2021-11-28,2021,47,2021 W47,11,2021 M11,28,6,Sun,8,8377.796312441054,5.701365721434529e-05,0.4776488071691203,0
2021-12-05,2021,48,2021 W48,12,2021 M12,5,6,Sun,8,7776.802115906185,5.701365721434529e-05,0.4433839300600703,0
2021-12-12,2021,49,2021 W49,12,2021 M12,12,6,Sun,8,7200.827771725955,5.701365721434529e-05,0.4105455262367214,0
2021-12-19,2021,50,2021 W50,12,2021 M12,19,6,Sun,8,6661.966487121259,5.701365721434529e-05,0.37982307367018747,0
2021-12-26,2021,51,2021 W51,12,2021 M12,26,6,Sun,8,6173.36219357787,5.701365721434529e-05,0.35196595596464736,0
2021-04-04,2021,13,2021 W13,4,2021 M 4,4,6,Sun,9,9916.789254223993,0.0013813594662218515,13.698650710849448,0
2021-04-11,2021,14,2021 W14,4,2021 M 4,11,6,Sun,9,10373.039545103224,0.0013813594662218515,14.328896369121946,0
2021-04-18,2021,15,2021 W15,4,2021 M 4,18,6,Sun,9,10828.901859085996,0.0013813594662218515,14.958606091835847,0
2021-04-25,2021,16,2021 W16,4,2021 M 4,25,6,Sun,9,11280.696421834047,0.0013813594662218515,15.58269678787543,0
2021-05-02,2021,17,2021 W17,5,2021 M 5,2,6,Sun,9,11724.654089362664,0.0013813594662218515,16.19596191451786,0
2021-05-09,2021,18,2021 W18,5,2021 M 5,9,6,Sun,9,12156.94988021456,0.0013813594662218515,16.793117797418986,0
2021-05-16,2021,19,2021 W19,5,2021 M 5,16,6,Sun,9,12573.736507633728,0.0013813594662218515,17.368849950599135,0
2021-05-23,2021,20,2021 W20,5,2021 M 5,23,6,Sun,9,12971.17791173931,0.0013813594662218515,17.917859396428884,0
2021-05-30,2021,21,2021 W21,5,2021 M 5,30,6,Sun,9,13345.482791699462,0.0013813594662218515,18.43490898561487,0
2021-06-06,2021,22,2021 W22,6,2021 M 6,6,6,Sun,9,13692.938137905221,0.0013813594662218515,18.91486971718559,0
2021-06-13,2021,23,2021 W23,6,2021 M 6,13,6,Sun,9,14009.942764144365,0.0013813594662218515,19.352767058477152,0
2021-06-20,2021,24,2021 W24,6,2021 M 6,20,6,Sun,9,14293.040839775287,0.0013813594662218515,19.743827265119116,0
2021-06-27,2021,25,2021 W25,6,2021 M 6,27,6,Sun,9,14538.955421900844,0.0013813594662218515,20.083523701020244,0
2021-07-04,2021,26,2021 W26,7,2021 M 7,4,6,Sun,9,14744.621987542245,0.0013813594662218515,20.36762315835433,0
2021-07-11,2021,27,2021 W27,7,2021 M 7,11,6,Sun,9,14907.221965812892,0.0013813594662218515,20.592232177545956,0
2021-07-18,2021,28,2021 W28,7,2021 M 7,18,6,Sun,9,15024.21627009226,0.0013813594662218515,20.7538433672563,0
2021-07-25,2021,29,2021 W29,7,2021 M 7,25,6,Sun,9,15093.378830199763,0.0013813594662218515,20.849381724368936,0
2021-08-01,2021,30,2021 W30,8,2021 M 8,1,6,Sun,9,15112.830124568613,0.0013813594662218515,20.876250953975614,0
2021-08-08,2021,31,2021 W31,8,2021 M 8,8,6,Sun,9,15081.070712419678,0.0013813594662218515,20.832379789362044,0
2021-08-15,2021,32,2021 W32,8,2021 M 8,15,6,Sun,9,14997.014765935355,0.0013813594662218515,20.716268311993687,0
2021-08-22,2021,33,2021 W33,8,2021 M 8,22,6,Sun,9,14860.023602433455,0.0013813594662218515,20.52703427150159,0
2021-08-29,2021,34,2021 W34,8,2021 M 8,29,6,Sun,9,14669.939216541028,0.0013813594662218515,20.26445940566812,0
2021-09-05,2021,35,2021 W35,9,2021 M 9,5,6,Sun,9,14427.117812368251,0.0013813594662218515,19.929035760412773,0
2021-09-12,2021,36,2021 W36,9,2021 M 9,12,6,Sun,9,14132.463335682305,0.0013813594662218515,19.522012009777995,0
2021-09-19,2021,37,2021 W37,9,2021 M 9,19,6,Sun,9,13787.461006081203,0.0013813594662218515,19.04543977591492,0
2021-09-26,2021,38,2021 W38,9,2021 M 9,26,6,Sun,9,13394.2108491677,0.0013813594662218515,18.50221994906923,0
2021-10-03,2021,39,2021 W39,10,2021 M10,3,6,Sun,9,12955.461228723118,0.0013813594662218515,17.89614900756686,0
2021-10-10,2021,40,2021 W40,10,2021 M10,10,6,Sun,9,12474.64237888123,0.0013813594662218515,17.231965337799863,0
2021-10-17,2021,41,2021 W41,10,2021 M10,17,6,Sun,9,11955.899936302148,0.0013813594662218515,16.515395554212205,0
2021-10-24,2021,42,2021 W42,10,2021 M10,24,6,Sun,9,11404.128472346118,0.0013813594662218515,15.753200819285452,0
2021-10-31,2021,43,2021 W43,10,2021 M10,31,6,Sun,9,10825.005025247476,0.0013813594662218515,14.953223163524713,0
2021-11-07,2021,44,2021 W44,11,2021 M11,7,6,Sun,9,10225.022632288443,0.0013813594662218515,14.124431805444313,0
2021-11-14,2021,45,2021 W45,11,2021 M11,14,6,Sun,9,9611.52386197302,0.0013813594662218515,13.27696947155364,0
2021-11-21,2021,46,2021 W46,11,2021 M11,21,6,Sun,9,8992.734346200836,0.0013813594662218515,12.422198716342896,0
2021-11-28,2021,47,2021 W47,11,2021 M11,28,6,Sun,9,8377.796312441054,0.0013813594662218515,11.57274824226897,0
2021-12-05,2021,48,2021 W48,12,2021 M12,5,6,Sun,9,7776.802115906185,0.0013813594662218515,10.742559219741132,0
2021-12-12,2021,49,2021 W49,12,2021 M12,12,6,Sun,9,7200.827771725955,0.0013813594662218515,9.94693160710685,0
2021-12-19,2021,50,2021 W50,12,2021 M12,19,6,Sun,9,6661.966487121259,0.0013813594662218515,9.202570470637685,0
2021-12-26,2021,51,2021 W51,12,2021 M12,26,6,Sun,9,6173.36219357787,0.0013813594662218515,8.527632304514885,0
2021-04-04,2021,13,2021 W13,4,2021 M 4,4,6,Sun,10,9916.789254223993,0.00203783100500417,20.208740612349835,0
2021-04-11,2021,14,2021 W14,4,2021 M 4,11,6,Sun,10,10373.039545103224,0.00203783100500417,21.138501601145702,0
2021-04-18,2021,15,2021 W15,4,2021 M 4,18,6,Sun,10,10828.901859085996,0.00203783100500417,22.06747195859274,0
2021-04-25,2021,16,2021 W16,4,2021 M 4,25,6,Sun,10,11280.696421834047,0.00203783100500417,22.988152926453022,0
2021-05-02,2021,17,2021 W17,5,2021 M 5,2,6,Sun,10,11724.654089362664,0.00203783100500417,23.892863626252172,0
2021-05-09,2021,18,2021 W18,5,2021 M 5,9,6,Sun,10,12156.94988021456,0.00203783100500417,24.773809392182965,0
2021-05-16,2021,19,2021 W19,5,2021 M 5,16,6,Sun,10,12573.736507633728,0.00203783100500417,25.623150104008865,0
2021-05-23,2021,20,2021 W20,5,2021 M 5,23,6,Sun,10,12971.17791173931,0.00203783100500417,26.433068519967613,0
2021-05-30,2021,21,2021 W21,5,2021 M 5,30,6,Sun,10,13345.482791699462,0.00203783100500417,27.195838609674773,0
2021-06-06,2021,22,2021 W22,6,2021 M 6,6,6,Sun,10,13692.938137905221,0.00203783100500417,27.903893887027326,0
2021-06-13,2021,23,2021 W23,6,2021 M 6,13,6,Sun,10,14009.942764144365,0.00203783100500417,28.549895743107214,0
2021-06-20,2021,24,2021 W24,6,2021 M 6,20,6,Sun,10,14293.040839775287,0.00203783100500417,29.12680177908492,0
2021-06-27,2021,25,2021 W25,6,2021 M 6,27,6,Sun,10,14538.955421900844,0.00203783100500417,29.627934139123028,0
2021-07-04,2021,26,2021 W26,7,2021 M 7,4,6,Sun,10,14744.621987542245,0.00203783100500417,30.0470478432798,0
2021-07-11,2021,27,2021 W27,7,2021 M 7,11,6,Sun,10,14907.221965812892,0.00203783100500417,30.378399120412727,0
2021-07-18,2021,28,2021 W28,7,2021 M 7,18,6,Sun,10,15024.21627009226,0.00203783100500417,30.616813741082115,0
2021-07-25,2021,29,2021 W29,7,2021 M 7,25,6,Sun,10,15093.378830199763,0.00203783100500417,30.757755350454648,0
2021-08-01,2021,30,2021 W30,8,2021 M 8,1,6,Sun,10,15112.830124568613,0.00203783100500417,30.797393801206955,0
2021-08-08,2021,31,2021 W31,8,2021 M 8,8,6,Sun,10,15081.070712419678,0.00203783100500417,30.73267348642915,0
2021-08-15,2021,32,2021 W32,8,2021 M 8,15,6,Sun,10,14997.014765935355,0.00203783100500417,30.561381672528427,0
2021-08-22,2021,33,2021 W33,8,2021 M 8,22,6,Sun,10,14860.023602433455,0.00203783100500417,30.282216832132658,0
2021-08-29,2021,34,2021 W34,8,2021 M 8,29,6,Sun,10,14669.939216541028,0.00203783100500417,29.894856976993893,0
2021-09-05,2021,35,2021 W35,9,2021 M 9,5,6,Sun,10,14427.117812368251,0.00203783100500417,29.40002799089196,0
2021-09-12,2021,36,2021 W36,9,2021 M 9,12,6,Sun,10,14132.463335682305,0.00203783100500417,28.79957196253806,0
2021-09-19,2021,37,2021 W37,9,2021 M 9,19,6,Sun,10,13787.461006081203,0.00203783100500417,28.096515518478267,0
2021-09-26,2021,38,2021 W38,9,2021 M 9,26,6,Sun,10,13394.2108491677,0.00203783100500417,27.295138155997176,0
2021-10-03,2021,39,2021 W39,10,2021 M10,3,6,Sun,10,12955.461228723118,0.00203783100500417,26.40104057602139,0
2021-10-10,2021,40,2021 W40,10,2021 M10,10,6,Sun,10,12474.64237888123,0.00203783100500417,25.42121301602315,0
2021-10-17,2021,41,2021 W41,10,2021 M10,17,6,Sun,10,11955.899936302148,0.00203783100500417,24.364103582923903,0
2021-10-24,2021,42,2021 W42,10,2021 M10,24,6,Sun,10,11404.128472346118,0.00203783100500417,23.23968658599776,0
2021-10-31,2021,43,2021 W43,10,2021 M10,31,6,Sun,10,10825.005025247476,0.00203783100500417,22.059530869775255,0
2021-11-07,2021,44,2021 W44,11,2021 M11,7,6,Sun,10,10225.022632288443,0.00203783100500417,20.836868146946742,0
2021-11-14,2021,45,2021 W45,11,2021 M11,14,6,Sun,10,9611.52386197302,0.00203783100500417,19.586661331266043,0
2021-11-21,2021,46,2021 W46,11,2021 M11,21,6,Sun,10,8992.734346200836,0.00203783100500417,18.325672870453968,0
2021-11-28,2021,47,2021 W47,11,2021 M11,28,6,Sun,10,8377.796312441054,0.00203783100500417,17.072533079101984,0
2021-12-05,2021,48,2021 W48,12,2021 M12,5,6,Sun,10,7776.802115906185,0.00203783100500417,15.847808471575657,0
2021-12-12,2021,49,2021 W49,12,2021 M12,12,6,Sun,10,7200.827771725955,0.00203783100500417,14.674070094918243,0
2021-12-19,2021,50,2021 W50,12,2021 M12,19,6,Sun,10,6661.966487121259,0.00203783100500417,13.575961861754417,0
2021-12-26,2021,51,2021 W51,12,2021 M12,26,6,Sun,10,6173.36219357787,0.00203783100500417,12.58026888319354,0
2021-04-04,2021,13,2021 W13,4,2021 M 4,4,6,Sun,11,9916.789254223993,0.0024190080275229356,23.988792813221025,0
2021-04-11,2021,14,2021 W14,4,2021 M 4,11,6,Sun,11,10373.039545103224,0.0024190080275229356,25.092465929417557,0
2021-04-18,2021,15,2021 W15,4,2021 M 4,18,6,Sun,11,10828.901859085996,0.0024190080275229356,26.195200526387065,0
2021-04-25,2021,16,2021 W16,4,2021 M 4,25,6,Sun,11,11280.696421834047,0.0024190080275229356,27.288095200465815,0
2021-05-02,2021,17,2021 W17,5,2021 M 5,2,6,Sun,11,11724.654089362664,0.0024190080275229356,28.3620323620979,0
2021-05-09,2021,18,2021 W18,5,2021 M 5,9,6,Sun,11,12156.94988021456,0.0024190080275229356,29.407759350433015,0
2021-05-16,2021,19,2021 W19,5,2021 M 5,16,6,Sun,11,12573.736507633728,0.0024190080275229356,30.41596954792419,0
2021-05-23,2021,20,2021 W20,5,2021 M 5,23,6,Sun,11,12971.17791173931,0.0024190080275229356,31.37738349492558,0
2021-05-30,2021,21,2021 W21,5,2021 M 5,30,6,Sun,11,13345.482791699462,0.0024190080275229356,32.2828300042902,0
2021-06-06,2021,22,2021 W22,6,2021 M 6,6,6,Sun,11,13692.938137905221,0.0024190080275229356,33.12332727596769,0
2021-06-13,2021,23,2021 W23,6,2021 M 6,13,6,Sun,11,14009.942764144365,0.0024190080275229356,33.89016401160209,0
2021-06-20,2021,24,2021 W24,6,2021 M 6,20,6,Sun,11,14293.040839775287,0.0024190080275229356,34.57498052912958,0
2021-06-27,2021,25,2021 W25,6,2021 M 6,27,6,Sun,11,14538.955421900844,0.0024190080275229356,35.16984987737625,0
2021-07-04,2021,26,2021 W26,7,2021 M 7,4,6,Sun,11,14744.621987542245,0.0024190080275229356,35.667358950655874,0
2021-07-11,2021,27,2021 W27,7,2021 M 7,11,6,Sun,11,14907.221965812892,0.0024190080275229356,36.06068960336762,0
2021-07-18,2021,28,2021 W28,7,2021 M 7,18,6,Sun,11,15024.21627009226,0.0024190080275229356,36.34369976459387,0
2021-07-25,2021,29,2021 W29,7,2021 M 7,25,6,Sun,11,15093.378830199763,0.0024190080275229356,36.51100455269796,0
2021-08-01,2021,30,2021 W30,8,2021 M 8,1,6,Sun,11,15112.830124568613,0.0024190080275229356,36.55805738992192,0
2021-08-08,2021,31,2021 W31,8,2021 M 8,8,6,Sun,11,15081.070712419678,0.0024190080275229356,36.48123111698424,0
2021-08-15,2021,32,2021 W32,8,2021 M 8,15,6,Sun,11,14997.014765935355,0.0024190080275229356,36.27789910767763,0
2021-08-22,2021,33,2021 W33,8,2021 M 8,22,6,Sun,11,14860.023602433455,0.0024190080275229356,35.94651638346682,0
2021-08-29,2021,34,2021 W34,8,2021 M 8,29,6,Sun,11,14669.939216541028,0.0024190080275229356,35.48670072808627,0
2021-09-05,2021,35,2021 W35,9,2021 M 9,5,6,Sun,11,14427.117812368251,0.0024190080275229356,34.89931380213793,0
2021-09-12,2021,36,2021 W36,9,2021 M 9,12,6,Sun,11,14132.463335682305,0.0024190080275229356,34.18654225768906,0
2021-09-19,2021,37,2021 W37,9,2021 M 9,19,6,Sun,11,13787.461006081203,0.0024190080275229356,33.35197885286988,0
2021-09-26,2021,38,2021 W38,9,2021 M 9,26,6,Sun,11,13394.2108491677,0.0024190080275229356,32.40070356647146,0
2021-10-03,2021,39,2021 W39,10,2021 M10,3,6,Sun,11,12955.461228723118,0.0024190080275229356,31.339364712543375,0
2021-10-10,2021,40,2021 W40,10,2021 M10,10,6,Sun,11,12474.64237888123,0.0024190080275229356,30.176260054991506,0
2021-10-17,2021,41,2021 W41,10,2021 M10,17,6,Sun,11,11955.899936302148,0.0024190080275229356,28.921417922175852,0
2021-10-24,2021,42,2021 W42,10,2021 M10,24,6,Sun,11,11404.128472346118,0.0024190080275229356,27.58667832150813,0
2021-10-31,2021,43,2021 W43,10,2021 M10,31,6,Sun,11,10825.005025247476,0.0024190080275229356,26.185774054049762,0
2021-11-07,2021,44,2021 W44,11,2021 M11,7,6,Sun,11,10225.022632288443,0.0024190080275229356,24.73441182910944,0
2021-11-14,2021,45,2021 W45,11,2021 M11,14,6,Sun,11,9611.52386197302,0.0024190080275229356,23.250353378840984,0
2021-11-21,2021,46,2021 W46,11,2021 M11,21,6,Sun,11,8992.734346200836,0.0024190080275229356,21.75349657284104,0
2021-11-28,2021,47,2021 W47,11,2021 M11,28,6,Sun,11,8377.796312441054,0.0024190080275229356,20.26595653274696,0
2021-12-05,2021,48,2021 W48,12,2021 M12,5,6,Sun,11,7776.802115906185,0.0024190080275229356,18.81214674683441,0
2021-12-12,2021,49,2021 W49,12,2021 M12,12,6,Sun,11,7200.827771725955,0.0024190080275229356,17.418860184615177,0
2021-12-19,2021,50,2021 W50,12,2021 M12,19,6,Sun,11,6661.966487121259,0.0024190080275229356,16.1153504114351,0
2021-12-26,2021,51,2021 W51,12,2021 M12,26,6,Sun,11,6173.36219357787,0.0024190080275229356,14.933412703071467,0
2021-04-04,2021,13,2021 W13,4,2021 M 4,4,6,Sun,12,9916.789254223993,0.00261285446205171,25.911127052125607,0
2021-04-11,2021,14,2021 W14,4,2021 M 4,11,6,Sun,12,10373.039545103224,0.00261285446205171,27.103242660461795,0
2021-04-18,2021,15,2021 W15,4,2021 M 4,18,6,Sun,12,10828.901859085996,0.00261285446205171,28.2943445416329,0
2021-04-25,2021,16,2021 W16,4,2021 M 4,25,6,Sun,12,11280.696421834047,0.00261285446205171,29.47481798083985,0
2021-05-02,2021,17,2021 W17,5,2021 M 5,2,6,Sun,12,11724.654089362664,0.00261285446205171,30.634814753404065,0
2021-05-09,2021,18,2021 W18,5,2021 M 5,9,6,Sun,12,12156.94988021456,0.00261285446205171,31.764340739457616,0
2021-05-16,2021,19,2021 W19,5,2021 M 5,16,6,Sun,12,12573.736507633728,0.00261285446205171,32.85334353863327,0
2021-05-23,2021,20,2021 W20,5,2021 M 5,23,6,Sun,12,12971.17791173931,0.00261285446205171,33.891800084754635,0
2021-05-30,2021,21,2021 W21,5,2021 M 5,30,6,Sun,12,13345.482791699462,0.00261285446205171,34.869804260526244,0
2021-06-06,2021,22,2021 W22,6,2021 M 6,6,6,Sun,12,13692.938137905221,0.00261285446205171,35.777654512223684,0
2021-06-13,2021,23,2021 W23,6,2021 M 6,13,6,Sun,12,14009.942764144365,0.00261285446205171,36.60594146438367,0
2021-06-20,2021,24,2021 W24,6,2021 M 6,20,6,Sun,12,14293.040839775287,0.00261285446205171,37.34563553449418,0
2021-06-27,2021,25,2021 W25,6,2021 M 6,27,6,Sun,12,14538.955421900844,0.00261285446205171,37.98817454768452,0
2021-07-04,2021,26,2021 W26,7,2021 M 7,4,6,Sun,12,14744.621987542245,0.00261285446205171,38.5255513514155,0
2021-07-11,2021,27,2021 W27,7,2021 M 7,11,6,Sun,12,14907.221965812892,0.00261285446205171,38.95040143016948,0
2021-07-18,2021,28,2021 W28,7,2021 M 7,18,6,Sun,12,15024.21627009226,0.00261285446205171,39.25609052014046,0
2021-07-25,2021,29,2021 W29,7,2021 M 7,25,6,Sun,12,15093.378830199763,0.00261285446205171,39.43680222392427,0
